n,m,cmin,cmax,primal_lp
1530,10710,1,1,128547692
1535,10745,1,1,124787608
1540,10780,1,1,119189079
1545,10815,1,1,171581004
1550,10850,1,1,120140347
1555,10885,1,1,106622627
1560,10920,1,1,104614411
1565,10955,1,1,128724188
1570,10990,1,1,120017555
1575,11025,1,1,135262620
1580,11060,1,1,124934179
1585,11095,1,1,103997629
1590,11130,1,1,111210298
1595,11165,1,1,121486383
1600,11200,1,1,118953894
1605,11235,1,1,135003103
1610,11270,1,1,157799047
1615,11305,1,1,133773937
1620,11340,1,1,133234339
1625,11375,1,1,118874138
1630,11410,1,1,141643636
1635,11445,1,1,132100453
1640,11480,1,1,147684575
1645,11515,1,1,139805889
1650,11550,1,1,136293617
1655,11585,1,1,156512836
1660,11620,1,1,143485011
1665,11655,1,1,105389366
1670,11690,1,1,119363688
1675,11725,1,1,138733201
1680,11760,1,1,134754162
1685,11795,1,1,148270696
1690,11830,1,1,112730060
1695,11865,1,1,145478851
1700,11900,1,1,129321826
1705,11935,1,1,146400176
1710,11970,1,1,176877696
1715,12005,1,1,136815317
1720,12040,1,1,135304600
1725,12075,1,1,127262476
1730,12110,1,1,149027866
1735,12145,1,1,124307502
1740,12180,1,1,136055588
1745,12215,1,1,170015757
1750,12250,1,1,155098515
1755,12285,1,1,140360707
1760,12320,1,1,159641402
1765,12355,1,1,139306999
1770,12390,1,1,158325832
1775,12425,1,1,160412023
1780,12460,1,1,164149931
1785,12495,1,1,179621435
1790,12530,1,1,155935118
1795,12565,1,1,153949841
1800,12600,1,1,160853603
1805,12635,1,1,176799363
1810,12670,1,1,135471021
1815,12705,1,1,129173675
1820,12740,1,1,163588428
1825,12775,1,1,150733962
1830,12810,1,1,184362519
1835,12845,1,1,132658680
1840,12880,1,1,148200446
1845,12915,1,1,178856063
1850,12950,1,1,167694136
1855,12985,1,1,141861924
1860,13020,1,1,152449791
1865,13055,1,1,166117289
1870,13090,1,1,123959779
1875,13125,1,1,166443357
1880,13160,1,1,143053507
1885,13195,1,1,139952638
1890,13230,1,1,134854598
1895,13265,1,1,150119989
1900,13300,1,1,129081345
1905,13335,1,1,123508219
1910,13370,1,1,153727606
1915,13405,1,1,147871385
1920,13440,1,1,164311835
1925,13475,1,1,142006539
1930,13510,1,1,137961535
1935,13545,1,1,141506244
1940,13580,1,1,122615056
1945,13615,1,1,168023904
1950,13650,1,1,149096737
1955,13685,1,1,135661328
1960,13720,1,1,136892275
1965,13755,1,1,145273351
1970,13790,1,1,142984960
1975,13825,1,1,141152755
1980,13860,1,1,133482572
1985,13895,1,1,144074846
1990,13930,1,1,140645594
1995,13965,1,1,153049467
2000,14000,1,1,180936737
2005,14035,1,1,151355768
2010,14070,1,1,146189218
2015,14105,1,1,158145661
2020,14140,1,1,162624150
2025,14175,1,1,179240195
2030,14210,1,1,151256013
2035,14245,1,1,169424233
2040,14280,1,1,153641169
2045,14315,1,1,181195866
2050,14350,1,1,158852508
2055,14385,1,1,181248273
2060,14420,1,1,176156074
2065,14455,1,1,221950323
2070,14490,1,1,158856302
2075,14525,1,1,171588921
2080,14560,1,1,230512754
2085,14595,1,1,166054558
2090,14630,1,1,155301722
2095,14665,1,1,146681263
2100,14700,1,1,176910217
2105,14735,1,1,166822545
2110,14770,1,1,164609681
2115,14805,1,1,147700796
2120,14840,1,1,171704875
2125,14875,1,1,198723370
2130,14910,1,1,147301387
2135,14945,1,1,179800130
2140,14980,1,1,171668040
2145,15015,1,1,194422021
2150,15050,1,1,295458366
2155,15085,1,1,184151403
2160,15120,1,1,196200371
2165,15155,1,1,228130534
2170,15190,1,1,208943627
2175,15225,1,1,314148352
2180,15260,1,1,270854728
2185,15295,1,1,245981060
2190,15330,1,1,245856676
2195,15365,1,1,194082492
2200,15400,1,1,231611274
2205,15435,1,1,214847675
2210,15470,1,1,205071039
2215,15505,1,1,197081756
2220,15540,1,1,210438372
2225,15575,1,1,215930916
2230,15610,1,1,220737520
2235,15645,1,1,197406982
2240,15680,1,1,202021848
2245,15715,1,1,192325131
2250,15750,1,1,182221741
2255,15785,1,1,226185643
2260,15820,1,1,243821305
2265,15855,1,1,226948648
2270,15890,1,1,225640567
2275,15925,1,1,214452484
2280,15960,1,1,262645315
2285,15995,1,1,208923267
2290,16030,1,1,217394388
2295,16065,1,1,196474309
2300,16100,1,1,211102463
2305,16135,1,1,211925491
2310,16170,1,1,214991993
2315,16205,1,1,282098526
2320,16240,1,1,228008767
2325,16275,1,1,212290279
2330,16310,1,1,226729698
2335,16345,1,1,193251635
2340,16380,1,1,213438388
2345,16415,1,1,207328777
2350,16450,1,1,214585562
2355,16485,1,1,203199855
2360,16520,1,1,213657011
2365,16555,1,1,190407531
2370,16590,1,1,230483631
2375,16625,1,1,199722243
2380,16660,1,1,241530451
2385,16695,1,1,245331742
2390,16730,1,1,234710891
2395,16765,1,1,253951216
2400,16800,1,1,210995147
2405,16835,1,1,227488695
2410,16870,1,1,258554049
2415,16905,1,1,226825603
2420,16940,1,1,237953942
2425,16975,1,1,273901593
2430,17010,1,1,225453302
2435,17045,1,1,192794558
2440,17080,1,1,221764523
2445,17115,1,1,233323070
2450,17150,1,1,244750774
2455,17185,1,1,238036460
2460,17220,1,1,213497971
2465,17255,1,1,298577012
2470,17290,1,1,249137666
2475,17325,1,1,273385914
2480,17360,1,1,230734427
2485,17395,1,1,375723999
2490,17430,1,1,310722309
2495,17465,1,1,294615516
2500,17500,1,1,216165584
2505,17535,1,1,251015598
2510,17570,1,1,281568632
2515,17605,1,1,211407958
2520,17640,1,1,282791171
2525,17675,1,1,295052656
2530,17710,1,1,344631838
2535,17745,1,1,417809935
2540,17780,1,1,257224631
2545,17815,1,1,263641047
2550,17850,1,1,293733452
2555,17885,1,1,294866185
2560,17920,1,1,244479521
2565,17955,1,1,235638334
2570,17990,1,1,342921627
2575,18025,1,1,305836944
2580,18060,1,1,292184942
2585,18095,1,1,324185778
2590,18130,1,1,255285666
2595,18165,1,1,293974994
2600,18200,1,1,299763275
2605,18235,1,1,292797000
2610,18270,1,1,254284046
2615,18305,1,1,306369717
2620,18340,1,1,233484904
2625,18375,1,1,290793348
2630,18410,1,1,264050460
2635,18445,1,1,268144996
2640,18480,1,1,271594650
2645,18515,1,1,356059905
2650,18550,1,1,244447789
2655,18585,1,1,305799731
2660,18620,1,1,287991267
2665,18655,1,1,270110268
2670,18690,1,1,285467631
2675,18725,1,1,288768791
2680,18760,1,1,323607310
2685,18795,1,1,241612353
2690,18830,1,1,374465117
2695,18865,1,1,274359083
2700,18900,1,1,243665015
2705,18935,1,1,326160990
2710,18970,1,1,284465125
2715,19005,1,1,309676535
2720,19040,1,1,318249015
2725,19075,1,1,298292769
2730,19110,1,1,356293043
2735,19145,1,1,293009129
2740,19180,1,1,305937215
2745,19215,1,1,308715305
2750,19250,1,1,347306471
2755,19285,1,1,347597775
2760,19320,1,1,329348836
2765,19355,1,1,322969522
2770,19390,1,1,321638154
2775,19425,1,1,325273984
2780,19460,1,1,305665921
2785,19495,1,1,290945038
2790,19530,1,1,405709714
2795,19565,1,1,376784447
2800,19600,1,1,327340445
2805,19635,1,1,350119810
2810,19670,1,1,389882517
2815,19705,1,1,344371252
2820,19740,1,1,297582105
2825,19775,1,1,359118523
2830,19810,1,1,314770226
2835,19845,1,1,466843328
2840,19880,1,1,354064386
2845,19915,1,1,319488439
2850,19950,1,1,322148817
2855,19985,1,1,340195284
2860,20020,1,1,436213625
2865,20055,1,1,389644009
2870,20090,1,1,368021487
2875,20125,1,1,295382972
2880,20160,1,1,362738992
2885,20195,1,1,353399887
2890,20230,1,1,372732415
2895,20265,1,1,343156252
2900,20300,1,1,343131247
2905,20335,1,1,414930204
2910,20370,1,1,417606197
2915,20405,1,1,414038065
2920,20440,1,1,335171685
2925,20475,1,1,325107212
2930,20510,1,1,360358253
2935,20545,1,1,279940424
2940,20580,1,1,385335087
2945,20615,1,1,371267817
2950,20650,1,1,408990867
2955,20685,1,1,383029208
2960,20720,1,1,357908590
2965,20755,1,1,342780042
2970,20790,1,1,361707767
2975,20825,1,1,346287714
2980,20860,1,1,417522459
2985,20895,1,1,370903302
2990,20930,1,1,366826710
2995,20965,1,1,314642871
3000,21000,1,1,353154428
