n,m,cmin,cmax,dinic
2695,37730,1,1,5904730
2700,37800,1,1,6410684
2705,37870,1,1,6024994
2710,37940,1,1,6028328
2715,38010,1,1,6188508
2720,38080,1,1,5669876
2725,38150,1,1,6069864
2730,38220,1,1,6145653
2735,38290,1,1,6493466
2740,38360,1,1,6429068
2745,38430,1,1,6223824
2750,38500,1,1,7278804
2755,38570,1,1,6427534
2760,38640,1,1,6058614
2765,38710,1,1,6267987
2770,38780,1,1,6460513
2775,38850,1,1,6085740
2780,38920,1,1,6634449
2785,38990,1,1,6221021
2790,39060,1,1,7907556
2795,39130,1,1,6042210
2800,39200,1,1,6121444
2805,39270,1,1,6108840
2810,39340,1,1,6710270
2815,39410,1,1,6179186
2820,39480,1,1,7159502
2825,39550,1,1,7211058
2830,39620,1,1,7202571
2835,39690,1,1,6009334
2840,39760,1,1,6152768
2845,39830,1,1,6452552
2850,39900,1,1,6941189
2855,39970,1,1,6347825
2860,40040,1,1,6893263
2865,40110,1,1,6448831
2870,40180,1,1,7028918
2875,40250,1,1,6183211
2880,40320,1,1,6278510
2885,40390,1,1,6535465
2890,40460,1,1,6701770
2895,40530,1,1,6677646
2900,40600,1,1,6819988
2905,40670,1,1,6715335
2910,40740,1,1,6992693
2915,40810,1,1,6863646
2920,40880,1,1,6851887
2925,40950,1,1,7184809
2930,41020,1,1,6749044
2935,41090,1,1,7069234
2940,41160,1,1,6885403
2945,41230,1,1,6819647
2950,41300,1,1,6976099
2955,41370,1,1,6336673
2960,41440,1,1,8600601
2965,41510,1,1,6823994
2970,41580,1,1,8135659
2975,41650,1,1,8090656
2980,41720,1,1,6808114
2985,41790,1,1,7383873
2990,41860,1,1,6076425
2995,41930,1,1,8069593
3000,42000,1,1,7411449
