n,m,dual_lp
2650,13250,422984129
2655,13275,420814023
2660,13300,345500585
2665,13325,464353436
2670,13350,362560507
2675,13375,363131724
2680,13400,367166267
2685,13425,353180016
2690,13450,360999028
2695,13475,372465220
2700,13500,411190421
2705,13525,430214751
2710,13550,362931607
2715,13575,353394873
2720,13600,435036752
2725,13625,438732100
2730,13650,483346321
2735,13675,359125066
2740,13700,377025646
2745,13725,360350853
2750,13750,430696760
2755,13775,370714273
2760,13800,452870941
2765,13825,379416782
2770,13850,496741412
2775,13875,463912313
2780,13900,474000766
2785,13925,358849806
2790,13950,457188518
2795,13975,471535870
2800,14000,378374141
2805,14025,373658702
2810,14050,497651529
2815,14075,366265381
2820,14100,371247533
2825,14125,373026481
2830,14150,373051136
2835,14175,377184915
2840,14200,433237890
2845,14225,383731270
2850,14250,458444764
2855,14275,382924001
2860,14300,376799751
2865,14325,384131487
2870,14350,497835787
2875,14375,468153482
2880,14400,498427379
2885,14425,443215478
2890,14450,399038842
2895,14475,397368807
2900,14500,452287464
2905,14525,393291511
2910,14550,458988635
2915,14575,482952299
2920,14600,397274617
2925,14625,501926098
2930,14650,473451120
2935,14675,489028448
2940,14700,394008192
2945,14725,478625486
2950,14750,479329196
2955,14775,401172196
2960,14800,518906054
2965,14825,452726766
2970,14850,440458201
2975,14875,459949891
2980,14900,390284622
2985,14925,490692089
2990,14950,510168293
2995,14975,371383391
3000,15000,437012924
