n,m,cmin,cmax,primal_lp
2000,8000,1,1,145067628
2005,8020,1,1,145570833
2010,8040,1,1,135059235
2015,8060,1,1,156965056
2020,8080,1,1,125200740
2025,8100,1,1,40318165
2030,8120,1,1,136489521
2035,8140,1,1,144457896
2040,8160,1,1,172580764
2045,8180,1,1,151313813
2050,8200,1,1,139710037
2055,8220,1,1,158420913
2060,8240,1,1,132096561
2065,8260,1,1,138871202
2070,8280,1,1,125563946
2075,8300,1,1,167457123
2080,8320,1,1,149228975
2085,8340,1,1,143627865
2090,8360,1,1,157143176
2095,8380,1,1,157050775
2100,8400,1,1,187403408
2105,8420,1,1,156852118
2110,8440,1,1,159767006
2115,8460,1,1,167293010
2120,8480,1,1,151666285
2125,8500,1,1,153254575
2130,8520,1,1,146946199
2135,8540,1,1,94287535
2140,8560,1,1,125254793
2145,8580,1,1,40097618
2150,8600,1,1,183038326
2155,8620,1,1,178160902
2160,8640,1,1,168302445
2165,8660,1,1,168187124
2170,8680,1,1,189349260
2175,8700,1,1,190213777
2180,8720,1,1,207732068
2185,8740,1,1,209330129
2190,8760,1,1,244701579
2195,8780,1,1,205312017
2200,8800,1,1,181388813
2205,8820,1,1,143659189
2210,8840,1,1,125827700
2215,8860,1,1,155626508
2220,8880,1,1,175692008
2225,8900,1,1,163074271
2230,8920,1,1,178041885
2235,8940,1,1,177350951
2240,8960,1,1,166004351
2245,8980,1,1,172095111
2250,9000,1,1,176303534
2255,9020,1,1,54874523
2260,9040,1,1,185706940
2265,9060,1,1,203738987
2270,9080,1,1,177827840
2275,9100,1,1,236019666
2280,9120,1,1,126514029
2285,9140,1,1,179803845
2290,9160,1,1,266054845
2295,9180,1,1,201330938
2300,9200,1,1,188844032
2305,9220,1,1,197612506
2310,9240,1,1,206684489
2315,9260,1,1,222794848
2320,9280,1,1,100769972
2325,9300,1,1,190518771
2330,9320,1,1,178831727
2335,9340,1,1,227597205
2340,9360,1,1,200810608
2345,9380,1,1,172264384
2350,9400,1,1,152902029
2355,9420,1,1,161323175
2360,9440,1,1,167049516
2365,9460,1,1,203362287
2370,9480,1,1,166712508
2375,9500,1,1,177194447
2380,9520,1,1,217200217
2385,9540,1,1,225101595
2390,9560,1,1,196659949
2395,9580,1,1,179592999
2400,9600,1,1,232362490
2405,9620,1,1,247798945
2410,9640,1,1,263365161
2415,9660,1,1,188367992
2420,9680,1,1,199396127
2425,9700,1,1,212971080
2430,9720,1,1,236065511
2435,9740,1,1,192755311
2440,9760,1,1,304464764
2445,9780,1,1,194941055
2450,9800,1,1,215814657
2455,9820,1,1,251546232
2460,9840,1,1,233609508
2465,9860,1,1,241221681
2470,9880,1,1,281083640
2475,9900,1,1,242449918
2480,9920,1,1,270584345
2485,9940,1,1,262847616
2490,9960,1,1,274339179
2495,9980,1,1,232329046
2500,10000,1,1,265379455
2505,10020,1,1,266877797
2510,10040,1,1,285100746
2515,10060,1,1,271524885
2520,10080,1,1,351968975
2525,10100,1,1,282982078
2530,10120,1,1,258021678
2535,10140,1,1,242386576
2540,10160,1,1,266425599
2545,10180,1,1,277832714
2550,10200,1,1,255478364
2555,10220,1,1,284323490
2560,10240,1,1,252010514
2565,10260,1,1,261970764
2570,10280,1,1,244112002
2575,10300,1,1,203906107
2580,10320,1,1,242899101
2585,10340,1,1,240658870
2590,10360,1,1,243622259
2595,10380,1,1,276115135
2600,10400,1,1,252472090
2605,10420,1,1,249435599
2610,10440,1,1,287178719
2615,10460,1,1,280138870
2620,10480,1,1,254445494
2625,10500,1,1,266141963
2630,10520,1,1,298629595
2635,10540,1,1,274776205
2640,10560,1,1,276793093
2645,10580,1,1,293857982
2650,10600,1,1,267248821
2655,10620,1,1,309787712
2660,10640,1,1,275140573
2665,10660,1,1,256694768
2670,10680,1,1,260090471
2675,10700,1,1,228165262
2680,10720,1,1,354799727
2685,10740,1,1,243814385
2690,10760,1,1,187091304
2695,10780,1,1,279611771
2700,10800,1,1,314335099
2705,10820,1,1,260349505
2710,10840,1,1,267946814
2715,10860,1,1,290933849
2720,10880,1,1,226061032
2725,10900,1,1,254994719
2730,10920,1,1,231290925
2735,10940,1,1,281453166
2740,10960,1,1,239563349
2745,10980,1,1,240222261
2750,11000,1,1,212692113
2755,11020,1,1,217228756
2760,11040,1,1,210220012
2765,11060,1,1,249376945
2770,11080,1,1,239354607
2775,11100,1,1,223160755
2780,11120,1,1,219267012
2785,11140,1,1,223133349
2790,11160,1,1,207637251
2795,11180,1,1,236559456
2800,11200,1,1,232428214
2805,11220,1,1,201100003
2810,11240,1,1,223237981
2815,11260,1,1,232931432
2820,11280,1,1,260715436
2825,11300,1,1,218633817
2830,11320,1,1,227431090
2835,11340,1,1,297825982
2840,11360,1,1,196924523
2845,11380,1,1,201236149
2850,11400,1,1,203920495
2855,11420,1,1,217983532
2860,11440,1,1,228605881
2865,11460,1,1,197526143
2870,11480,1,1,227176466
2875,11500,1,1,216713331
2880,11520,1,1,203857109
2885,11540,1,1,211241112
2890,11560,1,1,217611647
2895,11580,1,1,236361637
2900,11600,1,1,236577064
2905,11620,1,1,210750815
2910,11640,1,1,211691221
2915,11660,1,1,216874464
2920,11680,1,1,223225444
2925,11700,1,1,241016792
2930,11720,1,1,194771554
2935,11740,1,1,208453834
2940,11760,1,1,281775432
2945,11780,1,1,223545752
2950,11800,1,1,226714561
2955,11820,1,1,243625414
2960,11840,1,1,210817923
2965,11860,1,1,217581759
2970,11880,1,1,245641290
2975,11900,1,1,230933573
2980,11920,1,1,208845090
2985,11940,1,1,244475719
2990,11960,1,1,236556828
2995,11980,1,1,206712700
3000,12000,1,1,229843002
