n,m,cmin,cmax,dinic
2690,13450,1,1,2613037
2695,13475,1,1,2881806
2700,13500,1,1,2922890
2705,13525,1,1,2429295
2710,13550,1,1,3130479
2715,13575,1,1,2473616
2720,13600,1,1,2488428
2725,13625,1,1,2475885
2730,13650,1,1,3073975
2735,13675,1,1,2386177
2740,13700,1,1,2450570
2745,13725,1,1,2227659
2750,13750,1,1,2908792
2755,13775,1,1,2525270
2760,13800,1,1,2361768
2765,13825,1,1,2585821
2770,13850,1,1,2537571
2775,13875,1,1,3077454
2780,13900,1,1,2372997
2785,13925,1,1,2724618
2790,13950,1,1,2160849
2795,13975,1,1,2541002
2800,14000,1,1,2600871
2805,14025,1,1,3549002
2810,14050,1,1,3079661
2815,14075,1,1,2254960
2820,14100,1,1,2786759
2825,14125,1,1,2877998
2830,14150,1,1,2560349
2835,14175,1,1,3279502
2840,14200,1,1,3481183
2845,14225,1,1,2634103
2850,14250,1,1,2852608
2855,14275,1,1,2598595
2860,14300,1,1,2891012
2865,14325,1,1,2790333
2870,14350,1,1,2918960
2875,14375,1,1,2892521
2880,14400,1,1,3395146
2885,14425,1,1,2868709
2890,14450,1,1,2825986
2895,14475,1,1,2568682
2900,14500,1,1,2779210
2905,14525,1,1,2898705
2910,14550,1,1,3454017
2915,14575,1,1,3870174
2920,14600,1,1,3069065
2925,14625,1,1,3020342
2930,14650,1,1,2742685
2935,14675,1,1,3465809
2940,14700,1,1,2871111
2945,14725,1,1,3566698
2950,14750,1,1,3024332
2955,14775,1,1,2554300
2960,14800,1,1,2929431
2965,14825,1,1,3374137
2970,14850,1,1,3131540
2975,14875,1,1,3033850
2980,14900,1,1,2540031
2985,14925,1,1,2888432
2990,14950,1,1,2844707
2995,14975,1,1,3555359
3000,15000,1,1,3336854
