n,m,cmin,cmax,dual_lp
2720,10880,1,1,184372335
2725,10900,1,1,173796619
2730,10920,1,1,172388832
2735,10940,1,1,176247745
2740,10960,1,1,167648018
2745,10980,1,1,163929458
2750,11000,1,1,179114657
2755,11020,1,1,174631677
2760,11040,1,1,178997824
2765,11060,1,1,181058076
2770,11080,1,1,170914847
2775,11100,1,1,180013757
2780,11120,1,1,188113124
2785,11140,1,1,169661472
2790,11160,1,1,189719811
2795,11180,1,1,181820304
2800,11200,1,1,187636557
2805,11220,1,1,177264607
2810,11240,1,1,181792317
2815,11260,1,1,189857700
2820,11280,1,1,181442291
2825,11300,1,1,178731471
2830,11320,1,1,175985679
2835,11340,1,1,177466564
2840,11360,1,1,183076842
2845,11380,1,1,203117791
2850,11400,1,1,177471436
2855,11420,1,1,196091486
2860,11440,1,1,186835314
2865,11460,1,1,197265783
2870,11480,1,1,184035838
2875,11500,1,1,181860838
2880,11520,1,1,184378788
2885,11540,1,1,186920975
2890,11560,1,1,182141357
2895,11580,1,1,191961194
2900,11600,1,1,192220885
2905,11620,1,1,183876895
2910,11640,1,1,218780619
2915,11660,1,1,190515877
2920,11680,1,1,213906632
2925,11700,1,1,194639194
2930,11720,1,1,197907203
2935,11740,1,1,191241800
2940,11760,1,1,197053236
2945,11780,1,1,190622664
2950,11800,1,1,188811359
2955,11820,1,1,196850532
2960,11840,1,1,184623954
2965,11860,1,1,198602020
2970,11880,1,1,196809362
2975,11900,1,1,193441441
2980,11920,1,1,194210331
2985,11940,1,1,201577778
2990,11960,1,1,193935188
2995,11980,1,1,186147010
3000,12000,1,1,194594658
