n,m,cmin,cmax,dual_lp
2775,11100,1,100,176398951
2780,11120,1,100,168918160
2785,11140,1,100,161510624
2790,11160,1,100,167819147
2795,11180,1,100,200194548
2800,11200,1,100,170900202
2805,11220,1,100,206731755
2810,11240,1,100,190541338
2815,11260,1,100,169732227
2820,11280,1,100,205990724
2825,11300,1,100,184938320
2830,11320,1,100,174248687
2835,11340,1,100,163504962
2840,11360,1,100,207278656
2845,11380,1,100,169738135
2850,11400,1,100,171240164
2855,11420,1,100,176458560
2860,11440,1,100,170330006
2865,11460,1,100,171005697
2870,11480,1,100,174403627
2875,11500,1,100,206533428
2880,11520,1,100,170440120
2885,11540,1,100,199797107
2890,11560,1,100,174446842
2895,11580,1,100,173599123
2900,11600,1,100,182458128
2905,11620,1,100,172384947
2910,11640,1,100,177426995
2915,11660,1,100,184757590
2920,11680,1,100,181276929
2925,11700,1,100,182040624
2930,11720,1,100,183895281
2935,11740,1,100,182297521
2940,11760,1,100,189391097
2945,11780,1,100,199039583
2950,11800,1,100,181474384
2955,11820,1,100,181458819
2960,11840,1,100,206848091
2965,11860,1,100,187856645
2970,11880,1,100,189151794
2975,11900,1,100,173760810
2980,11920,1,100,185206280
2985,11940,1,100,183476571
2990,11960,1,100,187911777
2995,11980,1,100,178355958
3000,12000,1,100,175378403
