n,m,cmin,cmax,dual_lp
2110,2110,1,100,14649140
2115,2115,1,100,14809490
2120,2120,1,100,14368063
2125,2125,1,100,15562288
2130,2130,1,100,15005960
2135,2135,1,100,17180519
2140,2140,1,100,15611412
2145,2145,1,100,15264125
2150,2150,1,100,17279238
2155,2155,1,100,15105470
2160,2160,1,100,15036673
2165,2165,1,100,15083342
2170,2170,1,100,20974891
2175,2175,1,100,15508693
2180,2180,1,100,14635824
2185,2185,1,100,14626460
2190,2190,1,100,16564414
2195,2195,1,100,16021441
2200,2200,1,100,16247748
2205,2205,1,100,15964647
2210,2210,1,100,15152961
2215,2215,1,100,15463950
2220,2220,1,100,15227207
2225,2225,1,100,15485864
2230,2230,1,100,16919627
2235,2235,1,100,16046279
2240,2240,1,100,15571593
2245,2245,1,100,15600544
2250,2250,1,100,15899100
2255,2255,1,100,15987000
2260,2260,1,100,15136661
2265,2265,1,100,15711922
2270,2270,1,100,17176545
2275,2275,1,100,16269313
2280,2280,1,100,15901551
2285,2285,1,100,16118482
2290,2290,1,100,16494144
2295,2295,1,100,15248414
2300,2300,1,100,15441787
2305,2305,1,100,16324835
2310,2310,1,100,17435507
2315,2315,1,100,17320918
2320,2320,1,100,24044501
2325,2325,1,100,17132633
2330,2330,1,100,16086627
2335,2335,1,100,16734112
2340,2340,1,100,15403866
2345,2345,1,100,18207965
2350,2350,1,100,15839248
2355,2355,1,100,16826690
2360,2360,1,100,15908372
2365,2365,1,100,16587628
2370,2370,1,100,17121281
2375,2375,1,100,17379134
2380,2380,1,100,17076855
2385,2385,1,100,17767321
2390,2390,1,100,17265588
2395,2395,1,100,16036224
2400,2400,1,100,16460167
2405,2405,1,100,16468313
2410,2410,1,100,15939440
2415,2415,1,100,16631568
2420,2420,1,100,16161896
2425,2425,1,100,17873263
2430,2430,1,100,17465333
2435,2435,1,100,17718212
2440,2440,1,100,16725655
2445,2445,1,100,17224629
2450,2450,1,100,16770215
2455,2455,1,100,18509442
2460,2460,1,100,18280019
2465,2465,1,100,16816654
2470,2470,1,100,16955587
2475,2475,1,100,17052037
2480,2480,1,100,17668387
2485,2485,1,100,19849106
2490,2490,1,100,19620289
2495,2495,1,100,18265723
2500,2500,1,100,24366825
2505,2505,1,100,18541734
2510,2510,1,100,17271318
2515,2515,1,100,18186606
2520,2520,1,100,17676657
2525,2525,1,100,17433004
2530,2530,1,100,18627126
2535,2535,1,100,19853772
2540,2540,1,100,18484171
2545,2545,1,100,17329959
2550,2550,1,100,19158798
2555,2555,1,100,17401847
2560,2560,1,100,17315904
2565,2565,1,100,16978001
2570,2570,1,100,17604047
2575,2575,1,100,17576868
2580,2580,1,100,17639539
2585,2585,1,100,19076762
2590,2590,1,100,18960189
2595,2595,1,100,18911247
2600,2600,1,100,19420617
2605,2605,1,100,17913410
2610,2610,1,100,18090873
2615,2615,1,100,18473135
2620,2620,1,100,17214345
2625,2625,1,100,18404156
2630,2630,1,100,17408773
2635,2635,1,100,17795205
2640,2640,1,100,21215916
2645,2645,1,100,19501374
2650,2650,1,100,19068359
2655,2655,1,100,19801381
2660,2660,1,100,20770527
2665,2665,1,100,24643312
2670,2670,1,100,19601319
2675,2675,1,100,19668028
2680,2680,1,100,18924953
2685,2685,1,100,18690181
2690,2690,1,100,18472266
2695,2695,1,100,20413251
2700,2700,1,100,18971063
2705,2705,1,100,19996708
2710,2710,1,100,20136387
2715,2715,1,100,18377080
2720,2720,1,100,19999651
2725,2725,1,100,19284387
2730,2730,1,100,20085516
2735,2735,1,100,19913405
2740,2740,1,100,19776720
2745,2745,1,100,20726534
2750,2750,1,100,19435029
2755,2755,1,100,20632291
2760,2760,1,100,20308637
2765,2765,1,100,20232520
2770,2770,1,100,21546295
2775,2775,1,100,20741625
2780,2780,1,100,19521076
2785,2785,1,100,20270683
2790,2790,1,100,19848422
2795,2795,1,100,20196194
2800,2800,1,100,20685896
2805,2805,1,100,20228073
2810,2810,1,100,20902523
2815,2815,1,100,21361337
2820,2820,1,100,19333540
2825,2825,1,100,20723004
2830,2830,1,100,20851249
2835,2835,1,100,20027858
2840,2840,1,100,20511317
2845,2845,1,100,20013387
2850,2850,1,100,21523795
2855,2855,1,100,21222179
2860,2860,1,100,25578924
2865,2865,1,100,34983985
2870,2870,1,100,32122962
2875,2875,1,100,24307334
2880,2880,1,100,23504020
2885,2885,1,100,26279530
2890,2890,1,100,25506905
2895,2895,1,100,25667361
2900,2900,1,100,25209787
2905,2905,1,100,24097441
2910,2910,1,100,28581793
2915,2915,1,100,48489287
2920,2920,1,100,38919947
2925,2925,1,100,34758049
2930,2930,1,100,33403031
2935,2935,1,100,34643929
2940,2940,1,100,30343973
2945,2945,1,100,28128177
2950,2950,1,100,22370246
2955,2955,1,100,28775071
2960,2960,1,100,30139143
2965,2965,1,100,21198031
2970,2970,1,100,20844394
2975,2975,1,100,21170725
2980,2980,1,100,22679047
2985,2985,1,100,21135997
2990,2990,1,100,21516249
2995,2995,1,100,22890781
3000,3000,1,100,23337872
