n,m,cmin,cmax,dinic
2375,30875,1,100,5724733
2380,30940,1,100,5189991
2385,31005,1,100,5329253
2390,31070,1,100,5008542
2395,31135,1,100,4568567
2400,31200,1,100,5039427
2405,31265,1,100,5377436
2410,31330,1,100,5568872
2415,31395,1,100,5724027
2420,31460,1,100,5537428
2425,31525,1,100,4971293
2430,31590,1,100,5874171
2435,31655,1,100,5266471
2440,31720,1,100,4507277
2445,31785,1,100,5976560
2450,31850,1,100,5333883
2455,31915,1,100,5416201
2460,31980,1,100,4750708
2465,32045,1,100,5994569
2470,32110,1,100,4952680
2475,32175,1,100,5727481
2480,32240,1,100,4937985
2485,32305,1,100,4883214
2490,32370,1,100,5665236
2495,32435,1,100,4907798
2500,32500,1,100,6068629
2505,32565,1,100,5808561
2510,32630,1,100,5829696
2515,32695,1,100,4988880
2520,32760,1,100,4780450
2525,32825,1,100,6400197
2530,32890,1,100,5836704
2535,32955,1,100,5361640
2540,33020,1,100,5948933
2545,33085,1,100,5084810
2550,33150,1,100,5420793
2555,33215,1,100,6342867
2560,33280,1,100,5777939
2565,33345,1,100,5232479
2570,33410,1,100,5395489
2575,33475,1,100,5373692
2580,33540,1,100,6006771
2585,33605,1,100,6937569
2590,33670,1,100,6010748
2595,33735,1,100,5434492
2600,33800,1,100,6026618
2605,33865,1,100,5118294
2610,33930,1,100,5243550
2615,33995,1,100,5855866
2620,34060,1,100,5435140
2625,34125,1,100,5800714
2630,34190,1,100,6439847
2635,34255,1,100,5765029
2640,34320,1,100,6263280
2645,34385,1,100,5358463
2650,34450,1,100,5589099
2655,34515,1,100,5505999
2660,34580,1,100,5848862
2665,34645,1,100,6279331
2670,34710,1,100,5774645
2675,34775,1,100,6434422
2680,34840,1,100,5304824
2685,34905,1,100,5429598
2690,34970,1,100,5372388
2695,35035,1,100,5344188
2700,35100,1,100,6037059
2705,35165,1,100,6836120
2710,35230,1,100,6057383
2715,35295,1,100,5942236
2720,35360,1,100,6406354
2725,35425,1,100,6550637
2730,35490,1,100,5646136
2735,35555,1,100,8302413
2740,35620,1,100,6265467
2745,35685,1,100,5656327
2750,35750,1,100,5463989
2755,35815,1,100,6500113
2760,35880,1,100,5488541
2765,35945,1,100,6913385
2770,36010,1,100,7805602
2775,36075,1,100,5655762
2780,36140,1,100,6242932
2785,36205,1,100,7152776
2790,36270,1,100,6237048
2795,36335,1,100,6727151
2800,36400,1,100,6570843
2805,36465,1,100,6794185
2810,36530,1,100,7492419
2815,36595,1,100,6472902
2820,36660,1,100,6142988
2825,36725,1,100,6304857
2830,36790,1,100,6118857
2835,36855,1,100,6389152
2840,36920,1,100,6876353
2845,36985,1,100,6756735
2850,37050,1,100,6937053
2855,37115,1,100,6214229
2860,37180,1,100,7337974
2865,37245,1,100,6419700
2870,37310,1,100,7494425
2875,37375,1,100,7413298
2880,37440,1,100,7202013
2885,37505,1,100,7031341
2890,37570,1,100,6276979
2895,37635,1,100,7281767
2900,37700,1,100,7363868
2905,37765,1,100,7495043
2910,37830,1,100,6117873
2915,37895,1,100,8764706
2920,37960,1,100,6113188
2925,38025,1,100,6691627
2930,38090,1,100,6465170
2935,38155,1,100,6208671
2940,38220,1,100,6523132
2945,38285,1,100,8206357
2950,38350,1,100,7731160
2955,38415,1,100,7288791
2960,38480,1,100,7196340
2965,38545,1,100,7462612
2970,38610,1,100,6502037
2975,38675,1,100,7337081
2980,38740,1,100,6902032
2985,38805,1,100,9075034
2990,38870,1,100,6317634
2995,38935,1,100,6059457
3000,39000,1,100,7281790
