n,m,cmin,cmax,dual_lp
1290,11610,1,1,180010623
1295,11655,1,1,176440032
1300,11700,1,1,192904880
1305,11745,1,1,182375095
1310,11790,1,1,205959630
1315,11835,1,1,194127670
1320,11880,1,1,183181168
1325,11925,1,1,183542150
1330,11970,1,1,216847593
1335,12015,1,1,187987181
1340,12060,1,1,194143309
1345,12105,1,1,189358706
1350,12150,1,1,185631932
1355,12195,1,1,197697312
1360,12240,1,1,184608230
1365,12285,1,1,307531241
1370,12330,1,1,193954833
1375,12375,1,1,231304629
1380,12420,1,1,191579601
1385,12465,1,1,191532715
1390,12510,1,1,202145413
1395,12555,1,1,188032504
1400,12600,1,1,218553760
1405,12645,1,1,190993262
1410,12690,1,1,190101959
1415,12735,1,1,198907401
1420,12780,1,1,196751128
1425,12825,1,1,199746056
1430,12870,1,1,206428114
1435,12915,1,1,255478180
1440,12960,1,1,216781885
1445,13005,1,1,195362810
1450,13050,1,1,197676707
1455,13095,1,1,197834540
1460,13140,1,1,208006826
1465,13185,1,1,205629771
1470,13230,1,1,203944035
1475,13275,1,1,199562797
1480,13320,1,1,224279065
1485,13365,1,1,202557711
1490,13410,1,1,211112767
1495,13455,1,1,211467889
1500,13500,1,1,216841719
1505,13545,1,1,224668487
1510,13590,1,1,205654062
1515,13635,1,1,215186490
1520,13680,1,1,215477026
1525,13725,1,1,222843074
1530,13770,1,1,236178851
1535,13815,1,1,249282726
1540,13860,1,1,209087184
1545,13905,1,1,231625223
1550,13950,1,1,229391011
1555,13995,1,1,216799149
1560,14040,1,1,226394883
1565,14085,1,1,206555925
1570,14130,1,1,230789145
1575,14175,1,1,222659634
1580,14220,1,1,223847247
1585,14265,1,1,245524968
1590,14310,1,1,251797807
1595,14355,1,1,217780241
1600,14400,1,1,234229496
1605,14445,1,1,256524692
1610,14490,1,1,256698634
1615,14535,1,1,228055131
1620,14580,1,1,267654970
1625,14625,1,1,237275269
1630,14670,1,1,224947250
1635,14715,1,1,228015302
1640,14760,1,1,233990505
1645,14805,1,1,276119971
1650,14850,1,1,250070226
1655,14895,1,1,237035661
1660,14940,1,1,270162349
1665,14985,1,1,271971284
1670,15030,1,1,279167167
1675,15075,1,1,267729218
1680,15120,1,1,235753933
1685,15165,1,1,264162624
1690,15210,1,1,243915026
1695,15255,1,1,278980487
1700,15300,1,1,237282468
1705,15345,1,1,245726531
1710,15390,1,1,236772814
1715,15435,1,1,286238067
1720,15480,1,1,227867384
1725,15525,1,1,242553390
1730,15570,1,1,345400245
1735,15615,1,1,242214421
1740,15660,1,1,258524170
1745,15705,1,1,251653809
1750,15750,1,1,253353997
1755,15795,1,1,243982239
1760,15840,1,1,259036299
1765,15885,1,1,258818645
1770,15930,1,1,244340276
1775,15975,1,1,271827702
1780,16020,1,1,289271834
1785,16065,1,1,257278730
1790,16110,1,1,270220581
1795,16155,1,1,257158351
1800,16200,1,1,265315809
1805,16245,1,1,258671246
1810,16290,1,1,262422587
1815,16335,1,1,254682901
1820,16380,1,1,281446222
1825,16425,1,1,302104795
1830,16470,1,1,324404519
1835,16515,1,1,267579734
1840,16560,1,1,248130132
1845,16605,1,1,300620166
1850,16650,1,1,320555607
1855,16695,1,1,260548946
1860,16740,1,1,283435303
1865,16785,1,1,293359243
1870,16830,1,1,287929396
1875,16875,1,1,288029183
1880,16920,1,1,282164602
1885,16965,1,1,276390356
1890,17010,1,1,272612392
1895,17055,1,1,270394823
1900,17100,1,1,306007827
1905,17145,1,1,283338987
1910,17190,1,1,291032212
1915,17235,1,1,306610115
1920,17280,1,1,332153169
1925,17325,1,1,290026082
1930,17370,1,1,306087464
1935,17415,1,1,342742659
1940,17460,1,1,325676044
1945,17505,1,1,305825005
1950,17550,1,1,323933444
1955,17595,1,1,320314877
1960,17640,1,1,267457963
1965,17685,1,1,307312876
1970,17730,1,1,334147975
1975,17775,1,1,334807371
1980,17820,1,1,296110364
1985,17865,1,1,317425863
1990,17910,1,1,335293724
1995,17955,1,1,302423976
2000,18000,1,1,339821575
2005,18045,1,1,305686105
2010,18090,1,1,350505409
2015,18135,1,1,347206464
2020,18180,1,1,328842933
2025,18225,1,1,363050307
2030,18270,1,1,351309426
2035,18315,1,1,407278721
2040,18360,1,1,346486079
2045,18405,1,1,340407261
2050,18450,1,1,342311059
2055,18495,1,1,348728254
2060,18540,1,1,348547662
2065,18585,1,1,353875576
2070,18630,1,1,334934366
2075,18675,1,1,318223802
2080,18720,1,1,362434094
2085,18765,1,1,350332795
2090,18810,1,1,369747962
2095,18855,1,1,300207036
2100,18900,1,1,321483070
2105,18945,1,1,357725622
2110,18990,1,1,342178636
2115,19035,1,1,366702793
2120,19080,1,1,379110990
2125,19125,1,1,417462848
2130,19170,1,1,371640005
2135,19215,1,1,350554483
2140,19260,1,1,367983670
2145,19305,1,1,361969821
2150,19350,1,1,365640907
2155,19395,1,1,381130011
2160,19440,1,1,366956825
2165,19485,1,1,354911248
2170,19530,1,1,381769471
2175,19575,1,1,427377582
2180,19620,1,1,377252959
2185,19665,1,1,384246732
2190,19710,1,1,451106660
2195,19755,1,1,408561292
2200,19800,1,1,491504250
2205,19845,1,1,409518788
2210,19890,1,1,457676467
2215,19935,1,1,399193821
2220,19980,1,1,403004457
2225,20025,1,1,393019235
2230,20070,1,1,436681625
2235,20115,1,1,394401833
2240,20160,1,1,388706940
2245,20205,1,1,405823046
2250,20250,1,1,404623978
2255,20295,1,1,417477849
2260,20340,1,1,418093002
2265,20385,1,1,405419338
2270,20430,1,1,460945694
2275,20475,1,1,444924318
2280,20520,1,1,381068741
2285,20565,1,1,398422368
2290,20610,1,1,390022034
2295,20655,1,1,392466738
2300,20700,1,1,392336321
2305,20745,1,1,398859191
2310,20790,1,1,408806936
2315,20835,1,1,343110654
2320,20880,1,1,446942493
2325,20925,1,1,396590879
2330,20970,1,1,429505512
2335,21015,1,1,393165985
2340,21060,1,1,402364308
2345,21105,1,1,403421557
2350,21150,1,1,397068716
2355,21195,1,1,366632627
2360,21240,1,1,419240159
2365,21285,1,1,410391969
2370,21330,1,1,431332014
2375,21375,1,1,438402305
2380,21420,1,1,477768618
2385,21465,1,1,455913913
2390,21510,1,1,413684011
2395,21555,1,1,445117772
2400,21600,1,1,422190871
2405,21645,1,1,435952990
2410,21690,1,1,476731778
2415,21735,1,1,491918337
2420,21780,1,1,464199175
2425,21825,1,1,416216899
2430,21870,1,1,428385768
2435,21915,1,1,436666774
2440,21960,1,1,508099684
2445,22005,1,1,484440928
2450,22050,1,1,458807922
2455,22095,1,1,461837013
2460,22140,1,1,491503457
2465,22185,1,1,483230605
2470,22230,1,1,431447825
2475,22275,1,1,598654756
2480,22320,1,1,465231380
2485,22365,1,1,499332192
2490,22410,1,1,491495892
2495,22455,1,1,468991234
2500,22500,1,1,498539542
2505,22545,1,1,429114421
2510,22590,1,1,481863707
2515,22635,1,1,485968972
2520,22680,1,1,445974174
2525,22725,1,1,533162313
2530,22770,1,1,447801131
2535,22815,1,1,435816772
2540,22860,1,1,439009288
2545,22905,1,1,449344840
2550,22950,1,1,433935823
2555,22995,1,1,433376572
2560,23040,1,1,487449608
2565,23085,1,1,486678146
2570,23130,1,1,538251337
2575,23175,1,1,562838176
2580,23220,1,1,453569838
2585,23265,1,1,399614460
2590,23310,1,1,461252657
2595,23355,1,1,489524035
2600,23400,1,1,474674630
2605,23445,1,1,451785574
2610,23490,1,1,480806346
2615,23535,1,1,447653018
2620,23580,1,1,481842008
2625,23625,1,1,459022492
2630,23670,1,1,492393942
2635,23715,1,1,426543326
2640,23760,1,1,459681819
2645,23805,1,1,460222165
2650,23850,1,1,525994186
2655,23895,1,1,463085465
2660,23940,1,1,498020342
2665,23985,1,1,565429297
2670,24030,1,1,545941969
2675,24075,1,1,527157632
2680,24120,1,1,507298242
2685,24165,1,1,475171504
2690,24210,1,1,468549612
2695,24255,1,1,441830879
2700,24300,1,1,446539753
2705,24345,1,1,479998354
2710,24390,1,1,467055328
2715,24435,1,1,473141295
2720,24480,1,1,501318919
2725,24525,1,1,498743476
2730,24570,1,1,477451792
2735,24615,1,1,479113262
2740,24660,1,1,499654755
2745,24705,1,1,483451804
2750,24750,1,1,490518895
2755,24795,1,1,513319425
2760,24840,1,1,527326900
2765,24885,1,1,478733879
2770,24930,1,1,503043007
2775,24975,1,1,513089538
2780,25020,1,1,530942246
2785,25065,1,1,504032033
2790,25110,1,1,527604628
2795,25155,1,1,484162219
2800,25200,1,1,511163103
2805,25245,1,1,536820221
2810,25290,1,1,556379245
2815,25335,1,1,511106209
2820,25380,1,1,535808870
2825,25425,1,1,558882547
2830,25470,1,1,497900836
2835,25515,1,1,505273368
2840,25560,1,1,656977262
2845,25605,1,1,497293497
2850,25650,1,1,572153604
2855,25695,1,1,533287847
2860,25740,1,1,581266617
2865,25785,1,1,497834912
2870,25830,1,1,537358942
2875,25875,1,1,445425494
2880,25920,1,1,512357180
2885,25965,1,1,606416521
2890,26010,1,1,556308675
2895,26055,1,1,546612244
2900,26100,1,1,533256886
2905,26145,1,1,535139964
2910,26190,1,1,550652648
2915,26235,1,1,515998777
2920,26280,1,1,508240521
2925,26325,1,1,547537703
2930,26370,1,1,514310989
2935,26415,1,1,529697565
2940,26460,1,1,622968830
2945,26505,1,1,613043914
2950,26550,1,1,560491768
2955,26595,1,1,536103255
2960,26640,1,1,579749250
2965,26685,1,1,538086560
2970,26730,1,1,528700800
2975,26775,1,1,535415383
2980,26820,1,1,565348760
2985,26865,1,1,660153661
2990,26910,1,1,569044598
2995,26955,1,1,619571540
3000,27000,1,1,713133379
