n,m,cmin,cmax,dinic
2890,43350,1,1,18187928
2895,43425,1,1,15027799
2900,43500,1,1,14144513
2905,43575,1,1,12099908
2910,43650,1,1,10732556
2915,43725,1,1,11730443
2920,43800,1,1,9729593
2925,43875,1,1,11742953
2930,43950,1,1,11525133
2935,44025,1,1,12838445
2940,44100,1,1,11604709
2945,44175,1,1,10658512
2950,44250,1,1,11331104
2955,44325,1,1,10226726
2960,44400,1,1,14077799
2965,44475,1,1,9489150
2970,44550,1,1,9299725
2975,44625,1,1,10658136
2980,44700,1,1,11402113
2985,44775,1,1,9669345
2990,44850,1,1,9437783
2995,44925,1,1,7895304
3000,45000,1,1,8527613
