n,m,cmin,cmax,dinic
1450,15950,1,100,3020501
1455,16005,1,100,2909883
1460,16060,1,100,3162049
1465,16115,1,100,2952371
1470,16170,1,100,2853832
1475,16225,1,100,2583206
1480,16280,1,100,2790483
1485,16335,1,100,3765536
1490,16390,1,100,4048122
1495,16445,1,100,2596508
1500,16500,1,100,2762652
1505,16555,1,100,2548046
1510,16610,1,100,3028124
1515,16665,1,100,2742973
1520,16720,1,100,2621598
1525,16775,1,100,2688106
1530,16830,1,100,2962080
1535,16885,1,100,2617854
1540,16940,1,100,2888785
1545,16995,1,100,3869833
1550,17050,1,100,3150258
1555,17105,1,100,2905457
1560,17160,1,100,3126190
1565,17215,1,100,3055090
1570,17270,1,100,3916147
1575,17325,1,100,3317467
1580,17380,1,100,2989976
1585,17435,1,100,2933549
1590,17490,1,100,2716306
1595,17545,1,100,2601649
1600,17600,1,100,3162667
1605,17655,1,100,2964647
1610,17710,1,100,3207726
1615,17765,1,100,3075192
1620,17820,1,100,3212519
1625,17875,1,100,3017642
1630,17930,1,100,3014282
1635,17985,1,100,3098708
1640,18040,1,100,3090895
1645,18095,1,100,4115160
1650,18150,1,100,3276012
1655,18205,1,100,3367911
1660,18260,1,100,2883850
1665,18315,1,100,3686811
1670,18370,1,100,3088411
1675,18425,1,100,3174530
1680,18480,1,100,3765030
1685,18535,1,100,3231119
1690,18590,1,100,3402217
1695,18645,1,100,2940960
1700,18700,1,100,3070120
1705,18755,1,100,2759494
1710,18810,1,100,3475590
1715,18865,1,100,3198170
1720,18920,1,100,3502049
1725,18975,1,100,3406212
1730,19030,1,100,3207553
1735,19085,1,100,3389787
1740,19140,1,100,4009019
1745,19195,1,100,3627984
1750,19250,1,100,3720096
1755,19305,1,100,3946335
1760,19360,1,100,3753107
1765,19415,1,100,3406978
1770,19470,1,100,4001293
1775,19525,1,100,3679076
1780,19580,1,100,3501164
1785,19635,1,100,3510411
1790,19690,1,100,3342441
1795,19745,1,100,3352537
1800,19800,1,100,3285432
1805,19855,1,100,3648595
1810,19910,1,100,3440551
1815,19965,1,100,2947142
1820,20020,1,100,3262392
1825,20075,1,100,3506271
1830,20130,1,100,3337098
1835,20185,1,100,3394006
1840,20240,1,100,3585149
1845,20295,1,100,3711558
1850,20350,1,100,3588178
1855,20405,1,100,3602992
1860,20460,1,100,4031666
1865,20515,1,100,4102467
1870,20570,1,100,3577760
1875,20625,1,100,3433766
1880,20680,1,100,3653789
1885,20735,1,100,3621794
1890,20790,1,100,3603875
1895,20845,1,100,3834331
1900,20900,1,100,3824831
1905,20955,1,100,3525814
1910,21010,1,100,3670356
1915,21065,1,100,4051331
1920,21120,1,100,3883089
1925,21175,1,100,3670077
1930,21230,1,100,3711836
1935,21285,1,100,3954133
1940,21340,1,100,5279776
1945,21395,1,100,4017076
1950,21450,1,100,4005173
1955,21505,1,100,3650735
1960,21560,1,100,3615946
1965,21615,1,100,3829141
1970,21670,1,100,3611858
1975,21725,1,100,4600126
1980,21780,1,100,3572640
1985,21835,1,100,3832052
1990,21890,1,100,4026027
1995,21945,1,100,4220625
2000,22000,1,100,3754162
2005,22055,1,100,3858672
2010,22110,1,100,5008891
2015,22165,1,100,4777181
2020,22220,1,100,4019905
2025,22275,1,100,4485753
2030,22330,1,100,3972383
2035,22385,1,100,3663568
2040,22440,1,100,3944928
2045,22495,1,100,3921147
2050,22550,1,100,3936918
2055,22605,1,100,4328736
2060,22660,1,100,3697317
2065,22715,1,100,4119891
2070,22770,1,100,5240131
2075,22825,1,100,4624492
2080,22880,1,100,4177870
2085,22935,1,100,3619338
2090,22990,1,100,4464308
2095,23045,1,100,4490144
2100,23100,1,100,4102290
2105,23155,1,100,4514073
2110,23210,1,100,3994672
2115,23265,1,100,4038262
2120,23320,1,100,3932762
2125,23375,1,100,4070665
2130,23430,1,100,4220488
2135,23485,1,100,3995042
2140,23540,1,100,4042073
2145,23595,1,100,4184411
2150,23650,1,100,4141696
2155,23705,1,100,4675270
2160,23760,1,100,3597010
2165,23815,1,100,4419454
2170,23870,1,100,4408906
2175,23925,1,100,4355896
2180,23980,1,100,4417064
2185,24035,1,100,4273516
2190,24090,1,100,4234918
2195,24145,1,100,4173029
2200,24200,1,100,4195747
2205,24255,1,100,4308303
2210,24310,1,100,3976858
2215,24365,1,100,5716258
2220,24420,1,100,5115392
2225,24475,1,100,5922837
2230,24530,1,100,5759498
2235,24585,1,100,6633313
2240,24640,1,100,5654902
2245,24695,1,100,6403329
2250,24750,1,100,4429378
2255,24805,1,100,4223312
2260,24860,1,100,4236060
2265,24915,1,100,4291604
2270,24970,1,100,4282448
2275,25025,1,100,4444402
2280,25080,1,100,4645046
2285,25135,1,100,5010377
2290,25190,1,100,4527709
2295,25245,1,100,4700247
2300,25300,1,100,4524951
2305,25355,1,100,4400309
2310,25410,1,100,4371308
2315,25465,1,100,4540499
2320,25520,1,100,4693175
2325,25575,1,100,4743020
2330,25630,1,100,4720961
2335,25685,1,100,4870260
2340,25740,1,100,4065183
2345,25795,1,100,6579576
2350,25850,1,100,4808943
2355,25905,1,100,6681397
2360,25960,1,100,7220365
2365,26015,1,100,4986759
2370,26070,1,100,5540398
2375,26125,1,100,5112994
2380,26180,1,100,5172423
2385,26235,1,100,4787375
2390,26290,1,100,6115859
2395,26345,1,100,4869804
2400,26400,1,100,4975754
2405,26455,1,100,5708824
2410,26510,1,100,5710720
2415,26565,1,100,5301110
2420,26620,1,100,5292444
2425,26675,1,100,5956965
2430,26730,1,100,6710216
2435,26785,1,100,7661726
2440,26840,1,100,5051183
2445,26895,1,100,5168187
2450,26950,1,100,5151581
2455,27005,1,100,5454331
2460,27060,1,100,5450168
2465,27115,1,100,5912119
2470,27170,1,100,6490304
2475,27225,1,100,5631808
2480,27280,1,100,4996717
2485,27335,1,100,5812320
2490,27390,1,100,5220908
2495,27445,1,100,4971823
2500,27500,1,100,5064765
2505,27555,1,100,4619021
2510,27610,1,100,4728835
2515,27665,1,100,4972440
2520,27720,1,100,4910207
2525,27775,1,100,5975852
2530,27830,1,100,5797035
2535,27885,1,100,6272621
2540,27940,1,100,6325237
2545,27995,1,100,5290686
2550,28050,1,100,5108442
2555,28105,1,100,5132130
2560,28160,1,100,5180771
2565,28215,1,100,4891451
2570,28270,1,100,5290036
2575,28325,1,100,4326708
2580,28380,1,100,4992606
2585,28435,1,100,5016723
2590,28490,1,100,5203594
2595,28545,1,100,7385729
2600,28600,1,100,6622852
2605,28655,1,100,4359478
2610,28710,1,100,5635610
2615,28765,1,100,5149114
2620,28820,1,100,4401541
2625,28875,1,100,4627914
2630,28930,1,100,5427119
2635,28985,1,100,5442422
2640,29040,1,100,7269738
2645,29095,1,100,6411320
2650,29150,1,100,5488964
2655,29205,1,100,5380270
2660,29260,1,100,5581714
2665,29315,1,100,4980508
2670,29370,1,100,5626042
2675,29425,1,100,5532124
2680,29480,1,100,7446142
2685,29535,1,100,5872410
2690,29590,1,100,5427320
2695,29645,1,100,6414484
2700,29700,1,100,8022305
2705,29755,1,100,6175592
2710,29810,1,100,5204193
2715,29865,1,100,5380904
2720,29920,1,100,5068474
2725,29975,1,100,6035268
2730,30030,1,100,8053867
2735,30085,1,100,5951139
2740,30140,1,100,6115904
2745,30195,1,100,5984876
2750,30250,1,100,8588052
2755,30305,1,100,6377002
2760,30360,1,100,5465387
2765,30415,1,100,5653601
2770,30470,1,100,6016262
2775,30525,1,100,5750431
2780,30580,1,100,5810694
2785,30635,1,100,4909610
2790,30690,1,100,5095221
2795,30745,1,100,6190005
2800,30800,1,100,7906129
2805,30855,1,100,7575765
2810,30910,1,100,6967966
2815,30965,1,100,7788598
2820,31020,1,100,6176269
2825,31075,1,100,6055511
2830,31130,1,100,7689831
2835,31185,1,100,5792597
2840,31240,1,100,5499022
2845,31295,1,100,7380899
2850,31350,1,100,8330040
2855,31405,1,100,5726187
2860,31460,1,100,8270429
2865,31515,1,100,5984196
2870,31570,1,100,5595653
2875,31625,1,100,5270450
2880,31680,1,100,5824048
2885,31735,1,100,6293368
2890,31790,1,100,5792174
2895,31845,1,100,7792523
2900,31900,1,100,7989367
2905,31955,1,100,7500008
2910,32010,1,100,6048881
2915,32065,1,100,7149938
2920,32120,1,100,5972762
2925,32175,1,100,6193745
2930,32230,1,100,6158036
2935,32285,1,100,5845206
2940,32340,1,100,4814809
2945,32395,1,100,7991688
2950,32450,1,100,6595097
2955,32505,1,100,5773519
2960,32560,1,100,7164124
2965,32615,1,100,7112397
2970,32670,1,100,6113923
2975,32725,1,100,6283271
2980,32780,1,100,6530910
2985,32835,1,100,5942686
2990,32890,1,100,5205038
2995,32945,1,100,9037354
3000,33000,1,100,6878743
