n,m,cmin,cmax,dinic
545,3270,1,100,566003
550,3300,1,100,571084
555,3330,1,100,576502
560,3360,1,100,580297
565,3390,1,100,612650
570,3420,1,100,545082
575,3450,1,100,648782
580,3480,1,100,695758
585,3510,1,100,525645
590,3540,1,100,610301
595,3570,1,100,518833
600,3600,1,100,529378
605,3630,1,100,622767
610,3660,1,100,535214
615,3690,1,100,637118
620,3720,1,100,545474
625,3750,1,100,495726
630,3780,1,100,670711
635,3810,1,100,644995
640,3840,1,100,665778
645,3870,1,100,661463
650,3900,1,100,715194
655,3930,1,100,694400
660,3960,1,100,717228
665,3990,1,100,958335
670,4020,1,100,638986
675,4050,1,100,970231
680,4080,1,100,596570
685,4110,1,100,756274
690,4140,1,100,724706
695,4170,1,100,868311
700,4200,1,100,733381
705,4230,1,100,790228
710,4260,1,100,751693
715,4290,1,100,748286
720,4320,1,100,678312
725,4350,1,100,680724
730,4380,1,100,798670
735,4410,1,100,895108
740,4440,1,100,927522
745,4470,1,100,907778
750,4500,1,100,703948
755,4530,1,100,825443
760,4560,1,100,919584
765,4590,1,100,804500
770,4620,1,100,1000347
775,4650,1,100,853999
780,4680,1,100,858558
785,4710,1,100,718120
790,4740,1,100,870269
795,4770,1,100,954337
800,4800,1,100,904780
805,4830,1,100,885523
810,4860,1,100,789963
815,4890,1,100,1019720
820,4920,1,100,779170
825,4950,1,100,749778
830,4980,1,100,777017
835,5010,1,100,925340
840,5040,1,100,857306
845,5070,1,100,938169
850,5100,1,100,912025
855,5130,1,100,827582
860,5160,1,100,958806
865,5190,1,100,969739
870,5220,1,100,826154
875,5250,1,100,954359
880,5280,1,100,983301
885,5310,1,100,1140059
890,5340,1,100,975197
895,5370,1,100,839539
900,5400,1,100,1012373
905,5430,1,100,831648
910,5460,1,100,846445
915,5490,1,100,862444
920,5520,1,100,1097701
925,5550,1,100,997411
930,5580,1,100,949622
935,5610,1,100,881872
940,5640,1,100,884924
945,5670,1,100,886212
950,5700,1,100,929474
955,5730,1,100,970732
960,5760,1,100,957263
965,5790,1,100,890207
970,5820,1,100,918298
975,5850,1,100,1021819
980,5880,1,100,1154661
985,5910,1,100,925957
990,5940,1,100,1084152
995,5970,1,100,1040657
1000,6000,1,100,999929
1005,6030,1,100,1084762
1010,6060,1,100,943212
1015,6090,1,100,1045075
1020,6120,1,100,1069658
1025,6150,1,100,858626
1030,6180,1,100,1148451
1035,6210,1,100,1143320
1040,6240,1,100,806714
1045,6270,1,100,980216
1050,6300,1,100,1162155
1055,6330,1,100,857779
1060,6360,1,100,1255534
1065,6390,1,100,1024477
1070,6420,1,100,1178360
1075,6450,1,100,1011892
1080,6480,1,100,1258959
1085,6510,1,100,1090465
1090,6540,1,100,1038105
1095,6570,1,100,1184015
1100,6600,1,100,1006255
1105,6630,1,100,1335188
1110,6660,1,100,1239373
1115,6690,1,100,1169712
1120,6720,1,100,1412754
1125,6750,1,100,983218
1130,6780,1,100,1249886
1135,6810,1,100,1340594
1140,6840,1,100,1366360
1145,6870,1,100,1210261
1150,6900,1,100,1482980
1155,6930,1,100,1101090
1160,6960,1,100,1453387
1165,6990,1,100,1095122
1170,7020,1,100,1259637
1175,7050,1,100,1280973
1180,7080,1,100,1550302
1185,7110,1,100,1261627
1190,7140,1,100,1222169
1195,7170,1,100,1005609
1200,7200,1,100,1153988
1205,7230,1,100,1594997
1210,7260,1,100,1561711
1215,7290,1,100,1310020
1220,7320,1,100,1405436
1225,7350,1,100,1363977
1230,7380,1,100,1510799
1235,7410,1,100,1530133
1240,7440,1,100,1178214
1245,7470,1,100,1333488
1250,7500,1,100,1463778
1255,7530,1,100,1607449
1260,7560,1,100,1522222
1265,7590,1,100,1351745
1270,7620,1,100,1553541
1275,7650,1,100,1545905
1280,7680,1,100,1467899
1285,7710,1,100,1592096
1290,7740,1,100,1454802
1295,7770,1,100,1488099
1300,7800,1,100,1293806
1305,7830,1,100,1384612
1310,7860,1,100,1672348
1315,7890,1,100,1573478
1320,7920,1,100,1552735
1325,7950,1,100,1414953
1330,7980,1,100,1665664
1335,8010,1,100,1485419
1340,8040,1,100,1430729
1345,8070,1,100,1439720
1350,8100,1,100,1847985
1355,8130,1,100,1374032
1360,8160,1,100,1655536
1365,8190,1,100,1525762
1370,8220,1,100,1644113
1375,8250,1,100,1396564
1380,8280,1,100,1547357
1385,8310,1,100,1798186
1390,8340,1,100,1663222
1395,8370,1,100,1693320
1400,8400,1,100,1888386
1405,8430,1,100,2224007
1410,8460,1,100,1595294
1415,8490,1,100,1642530
1420,8520,1,100,1802047
1425,8550,1,100,1599447
1430,8580,1,100,1800596
1435,8610,1,100,1808953
1440,8640,1,100,1617194
1445,8670,1,100,1561997
1450,8700,1,100,1892380
1455,8730,1,100,1705981
1460,8760,1,100,1835040
1465,8790,1,100,1636214
1470,8820,1,100,1708773
1475,8850,1,100,1625186
1480,8880,1,100,1855668
1485,8910,1,100,1842217
1490,8940,1,100,1531995
1495,8970,1,100,1865384
1500,9000,1,100,1585884
1505,9030,1,100,1557072
1510,9060,1,100,1451658
1515,9090,1,100,2167027
1520,9120,1,100,1570630
1525,9150,1,100,1837721
1530,9180,1,100,1915309
1535,9210,1,100,1900029
1540,9240,1,100,1892066
1545,9270,1,100,1628746
1550,9300,1,100,2058340
1555,9330,1,100,2173356
1560,9360,1,100,2031628
1565,9390,1,100,1928191
1570,9420,1,100,1751649
1575,9450,1,100,1788840
1580,9480,1,100,1791210
1585,9510,1,100,1723374
1590,9540,1,100,1809360
1595,9570,1,100,1921863
1600,9600,1,100,1837752
1605,9630,1,100,1830240
1610,9660,1,100,2280989
1615,9690,1,100,1954323
1620,9720,1,100,1921931
1625,9750,1,100,2100348
1630,9780,1,100,1548449
1635,9810,1,100,1948115
1640,9840,1,100,2158222
1645,9870,1,100,1578683
1650,9900,1,100,2304127
1655,9930,1,100,2017324
1660,9960,1,100,2042224
1665,9990,1,100,1983257
1670,10020,1,100,2065172
1675,10050,1,100,2024965
1680,10080,1,100,1904160
1685,10110,1,100,2523346
1690,10140,1,100,2223368
1695,10170,1,100,2001768
1700,10200,1,100,2397892
1705,10230,1,100,1954888
1710,10260,1,100,2499273
1715,10290,1,100,1993203
1720,10320,1,100,1976227
1725,10350,1,100,2558886
1730,10380,1,100,2411310
1735,10410,1,100,2099975
1740,10440,1,100,2132815
1745,10470,1,100,2104164
1750,10500,1,100,2230828
1755,10530,1,100,2453384
1760,10560,1,100,2473847
1765,10590,1,100,2197762
1770,10620,1,100,2040540
1775,10650,1,100,2252869
1780,10680,1,100,2252911
1785,10710,1,100,2192217
1790,10740,1,100,2667756
1795,10770,1,100,2035936
1800,10800,1,100,2333865
1805,10830,1,100,2396979
1810,10860,1,100,1944321
1815,10890,1,100,1748380
1820,10920,1,100,2373085
1825,10950,1,100,1841738
1830,10980,1,100,2437435
1835,11010,1,100,2225068
1840,11040,1,100,2332638
1845,11070,1,100,2243350
1850,11100,1,100,2284444
1855,11130,1,100,2341695
1860,11160,1,100,2184238
1865,11190,1,100,1983292
1870,11220,1,100,2114451
1875,11250,1,100,1886383
1880,11280,1,100,2284458
1885,11310,1,100,2477463
1890,11340,1,100,2066965
1895,11370,1,100,2155980
1900,11400,1,100,2158660
1905,11430,1,100,2216814
1910,11460,1,100,2843747
1915,11490,1,100,2132975
1920,11520,1,100,1843901
1925,11550,1,100,2616136
1930,11580,1,100,2292052
1935,11610,1,100,2650649
1940,11640,1,100,2037940
1945,11670,1,100,2512880
1950,11700,1,100,2225213
1955,11730,1,100,2416288
1960,11760,1,100,2341950
1965,11790,1,100,2453242
1970,11820,1,100,2299562
1975,11850,1,100,2179439
1980,11880,1,100,2544355
1985,11910,1,100,2250231
1990,11940,1,100,2418821
1995,11970,1,100,2503586
2000,12000,1,100,2203490
2005,12030,1,100,2262240
2010,12060,1,100,2655979
2015,12090,1,100,2512040
2020,12120,1,100,2540488
2025,12150,1,100,2492763
2030,12180,1,100,2679910
2035,12210,1,100,2136795
2040,12240,1,100,2306577
2045,12270,1,100,3345765
2050,12300,1,100,2583402
2055,12330,1,100,2033085
2060,12360,1,100,2640996
2065,12390,1,100,2619192
2070,12420,1,100,2636480
2075,12450,1,100,2570256
2080,12480,1,100,2698054
2085,12510,1,100,2712094
2090,12540,1,100,2222613
2095,12570,1,100,2196442
2100,12600,1,100,2497133
2105,12630,1,100,2788351
2110,12660,1,100,2168901
2115,12690,1,100,2507368
2120,12720,1,100,2374257
2125,12750,1,100,2847694
2130,12780,1,100,2770692
2135,12810,1,100,2414022
2140,12840,1,100,2097668
2145,12870,1,100,2737493
2150,12900,1,100,2757052
2155,12930,1,100,2530219
2160,12960,1,100,2708666
2165,12990,1,100,2914689
2170,13020,1,100,2021779
2175,13050,1,100,2443664
2180,13080,1,100,2370956
2185,13110,1,100,2917339
2190,13140,1,100,2351154
2195,13170,1,100,2688952
2200,13200,1,100,3779501
2205,13230,1,100,2194606
2210,13260,1,100,2719253
2215,13290,1,100,2902369
2220,13320,1,100,2759348
2225,13350,1,100,4466195
2230,13380,1,100,2663985
2235,13410,1,100,2543534
2240,13440,1,100,2768329
2245,13470,1,100,3081069
2250,13500,1,100,2323450
2255,13530,1,100,2389670
2260,13560,1,100,2777785
2265,13590,1,100,3325522
2270,13620,1,100,2332531
2275,13650,1,100,2822881
2280,13680,1,100,2592324
2285,13710,1,100,2771486
2290,13740,1,100,2900240
2295,13770,1,100,2200594
2300,13800,1,100,2634989
2305,13830,1,100,2236547
2310,13860,1,100,2954746
2315,13890,1,100,2661955
2320,13920,1,100,2521429
2325,13950,1,100,3506634
2330,13980,1,100,2723490
2335,14010,1,100,2914384
2340,14040,1,100,3329094
2345,14070,1,100,2740783
2350,14100,1,100,3300144
2355,14130,1,100,2925254
2360,14160,1,100,3385097
2365,14190,1,100,3741470
2370,14220,1,100,2773602
2375,14250,1,100,3039325
2380,14280,1,100,3104500
2385,14310,1,100,3066997
2390,14340,1,100,2770740
2395,14370,1,100,3182539
2400,14400,1,100,2963839
2405,14430,1,100,3217943
2410,14460,1,100,2451363
2415,14490,1,100,3754399
2420,14520,1,100,2850930
2425,14550,1,100,3024901
2430,14580,1,100,3155820
2435,14610,1,100,3565316
2440,14640,1,100,3028920
2445,14670,1,100,3399219
2450,14700,1,100,2890335
2455,14730,1,100,3439963
2460,14760,1,100,3085875
2465,14790,1,100,3409455
2470,14820,1,100,3261016
2475,14850,1,100,3325680
2480,14880,1,100,3285014
2485,14910,1,100,2889975
2490,14940,1,100,3212985
2495,14970,1,100,3406761
2500,15000,1,100,2616716
2505,15030,1,100,3276777
2510,15060,1,100,3272626
2515,15090,1,100,3382598
2520,15120,1,100,3429313
2525,15150,1,100,3465773
2530,15180,1,100,3189591
2535,15210,1,100,3395502
2540,15240,1,100,3195769
2545,15270,1,100,3801131
2550,15300,1,100,3307813
2555,15330,1,100,3257829
2560,15360,1,100,3546386
2565,15390,1,100,2955155
2570,15420,1,100,3018621
2575,15450,1,100,3184827
2580,15480,1,100,4038148
2585,15510,1,100,3181979
2590,15540,1,100,3618626
2595,15570,1,100,3258516
2600,15600,1,100,3533423
2605,15630,1,100,3194775
2610,15660,1,100,3453166
2615,15690,1,100,3330567
2620,15720,1,100,3376327
2625,15750,1,100,3344134
2630,15780,1,100,3827963
2635,15810,1,100,3882487
2640,15840,1,100,3436519
2645,15870,1,100,3391890
2650,15900,1,100,3784571
2655,15930,1,100,3671255
2660,15960,1,100,4139024
2665,15990,1,100,4392369
2670,16020,1,100,3927309
2675,16050,1,100,3397463
2680,16080,1,100,3919481
2685,16110,1,100,3540831
2690,16140,1,100,3790151
2695,16170,1,100,3572542
2700,16200,1,100,3657938
2705,16230,1,100,3576889
2710,16260,1,100,3771573
2715,16290,1,100,3871344
2720,16320,1,100,4211496
2725,16350,1,100,3163808
2730,16380,1,100,3714359
2735,16410,1,100,4034066
2740,16440,1,100,3838824
2745,16470,1,100,3814391
2750,16500,1,100,3503375
2755,16530,1,100,3926696
2760,16560,1,100,3942264
2765,16590,1,100,3846663
2770,16620,1,100,3860718
2775,16650,1,100,3790511
2780,16680,1,100,3669896
2785,16710,1,100,4385433
2790,16740,1,100,4113066
2795,16770,1,100,3473064
2800,16800,1,100,3697372
2805,16830,1,100,3912573
2810,16860,1,100,3542459
2815,16890,1,100,4181864
2820,16920,1,100,3992044
2825,16950,1,100,3785381
2830,16980,1,100,4085370
2835,17010,1,100,3452613
2840,17040,1,100,4440788
2845,17070,1,100,4014513
2850,17100,1,100,3650897
2855,17130,1,100,4220021
2860,17160,1,100,3859201
2865,17190,1,100,3749425
2870,17220,1,100,3710794
2875,17250,1,100,4557655
2880,17280,1,100,3562482
2885,17310,1,100,4077643
2890,17340,1,100,3537476
2895,17370,1,100,3714614
2900,17400,1,100,4934052
2905,17430,1,100,4208536
2910,17460,1,100,3731490
2915,17490,1,100,3949388
2920,17520,1,100,3961413
2925,17550,1,100,4038969
2930,17580,1,100,4570493
2935,17610,1,100,3926736
2940,17640,1,100,3859462
2945,17670,1,100,4583820
2950,17700,1,100,3630982
2955,17730,1,100,3983673
2960,17760,1,100,4482995
2965,17790,1,100,4145403
2970,17820,1,100,3896928
2975,17850,1,100,3796278
2980,17880,1,100,4407007
2985,17910,1,100,4336163
2990,17940,1,100,3525255
2995,17970,1,100,3951665
3000,18000,1,100,4808887
